type-problem,jawaban,score
2,Reproduksi dan siklus,5
2,Pelestarian dan penanaman kembali,1
2,Dengan membuat energi alternatif dan menanam kembali pohon,2
2,"Selektif dalam menggunakan SDA, memakai energi alternatif untuk SDA yang tidak dapat diperbaharui.",1
2,Reboisasi dan penghijauan,1
2,Dengan reboisasi lahan yang gundul dan penanaman ladang secara bergilir,1
2,"Sumber daya alam ada yang dapat di perbaharui ada juga yang tidak. Sumber daya alam yang dapat diperbaharui ada dua macam, yaitu dengan cara siklus dan mekanik atau dengan bantuan manusia. Pembaharuan siklus yaitu dengan alam itu sendiri. Contohnya air tidak akan pernah habis karena ada yang namanya siklis air. Sementara mekanik itu contohnya tanaman tertentu akan langka maka manusiabisa melakukan tindakan agar tanaman tersebut dapat dikembangbiakan lebih banyak lagi",1
2,Impor dan ekspor,1
2,Pembaharuan alami Dan buatan,1
2,Sumber daya alam dengan reproduksi dan sumber daya alam dengan siklus,5
2,Buatan dan Non buatan,1
2,Dengan filtrasi dan destilasi,1
2,1. reboisasi .2 penanaman ladang bergilir,1
2,Dua cara pembaharuan sumber daya alam: Reproduksi dan Siklus.,5
2,Menggunakannya dengan bijaksana dan mendaur ulang barang bekas,1
2,Reproduksi dan siklus,5
2,Fisika dan Biologis,1
2,Sumber daya alam yang dapat di perbaharui adalag sumber daya alam yang tidak akan habis setelah dipakai dan sumber daya alam yang tidak dapat di perbaharui adalah sumber daya alam yang habis setelah digunakan,1
2,Reboisasi dan naturalisasi.,1
2,Cara pertama adalah dengan mendaur ulang dan cara yang kedua adalah dengan memanfaatkan teknologi yang ada,2
2,reboisasi untuk hutan dan menggunakan energi terbarukan,1
2,Sumber daya alam yang dapat diperbarui dan sumber daya alam yang tidak dapat diperbarui,1
2,Reproduksi dan siklus,5
2,Pembaharuan secara manual dan alami,1
2,"Satu, dengan cara reproduksi yang berlaku pada hewan dan tumbuhan. Dua, dengan adanya siklus yang merujuk lada Sumber Daya Air dan Udara",5
2,Hujan dan peluruhan radioaktif di pusat bumi.,1
2,sumber daya alam yg bisa dapat diperbaharui dan sumber daya alam yang tidak dapat diperbaharui.,1
2,Seperti dalam penggunaan panel surya dan penggunaan kendaraan elektrik,1
2,1.dengan reboisasai pada lahan yang gundul     2.Penanaman ladang secara bergilir,1
2,Pembudidayaan dan pengembangan,2
2,Mengubahnya ke dalam bentuk alternatif lain,1
2,"penanaman kembali(tumbuhan), pemeliharaan alam",1
2,"Menjaga kelestarian, menghemat dan mengurangi penggunaan sumberdaya alama",1
2,PLTA dan PLTU,1
2,"pembaharuan sumber daya alam bisa dengan cara 3r ( reduce, reuse, recycle ) dan menggunakannya dalam jumlah yang sangat minimal.",1
2,"Cara pembaharuan sumber daya alam yaitu misalnya sda air, berarti dengan melakukan infiltrasi atau penyaringan kadar air yang kumuh sehingga dapat diproses menjadi bersih lagi.",1
2,1.Reboisasi/penghijauan 2.Tebang pilih/Penanaman kembali,1
2,"pertanian,pertambangan",1
2,"yang pertama kita harus menghemat dan tidak mengeksploitasi sda secara berlebihan, yang kedua kita harus memilah dalam penggunaan SDA mana yang bisa diperbaharui dan tidak dapat diperbaharui, setiap SDA memiliki penggunaan yang berbedabeda",1
2,Reboisasi dan penghijauan,1
2,1.dengan cara pelestarian kembali 2. Dengan cara mendaur ulang,1
2,"Cara pertama, menanam kembali sebanyak yang digunakan, sementara cara kedua, mengurangi pemakaian sumber daya langka",1
2,"Reboisasi, menanam secara bergilir supaya tanah tetap subur",1
2,Secara vegetatif dan generatif,1
2,siklus dan alami.,3
2,b,0
2,Melestarikan dan budidaya,2
2,1. Menunggu proses,0
2,selektif dan menghemat,1
2,dibudidayakan dan tidak dieksploitasi,2
2,menggunakan teknologi dan menfaatkan tenaga/energi alam,1
2,Yaitu dengan cara intensifikasi dan diversifikasi.,1
2,Siklus dan reproduksi,5
2,Diolah.,1
2,- sumber daya alam yang dapat diperbarui dan tidak dapat diperbarui,1
2,lupa,0
2,"sumber daya alam ada yang bisa diperbaharui ada yang tidak, contoh yang bisa di perbarui adalah air dengan filterasi dan minyak bumi dengan mensedimen zat organik beratus-ratus tahun",1
2,Terdapat dua cara yaitu reproduksi dan siklus,5
2,A,0
2,reproduksi dan siklus,5
2,Mengurai kembali bekas SDA dan idk,1
2,Dengan cara reproduksi dan adanya siklus,5
2,dengan menjaga kelestarian alam dan tidak boros dalam penggunaan,1
2,Tidak memakai secara berlebihan,1
2,Menghemat pemakaiannya dan mencegah terjadinya eksploitasi.,1
2,menggunakan SDA dengan bijaksana dan melakukan reboisasi,1
2,diperbaharui dan tidak dapat diperbaharui,1
2,Engga tau,1
2,menjaga kelestariannya dan tidak mengeksploitasi secara berlebihan,1
2,"konservasi, perkembanbiakan, dll",1
2,Tanya mbaeh,0
2,Jika itu pohon maka reboisasi,1
2,"menjaga kelestarian alam dan pembenahan alam yang rusak, misalnya reboisasi",1
2,melestarikan sda dan melakukan pengembangan terhadap sda,1
2,Menghemat dan selektif dalam memilih sumberdaya alam,1
2,Alami dan dan buatan,1
2,Sumber daya alam yang dapat diperbaharui dan sumber daya alam yang tidak dapat diperbaharui,1
2,secara alami san buatan,1
2,"Reboisasi, pengolahan kembali bahan yang telah di gunakan",1
2,reproduksi dan siklus,5
2,Reproduksi dan siklus,5
2,alami dan buatan,1
2,Reboisasi dan penggunaan energi alternatif,1
2,Reproduksi dan siklus,5
2,Pembaharuan jangka pendek dan keberlanjutan,1
2,"1. Sumber daya alam yang dapat diperbarui  Sumber daya alam yang tidak akan habis setelah di pakai contohnya air, udara, angin, tanah, dan hewan.  2. Sumber daya alam yang tidak dapat diperbarui  Sumber daya alam yang akan habis setelah digunakan, karena ketersediaan nya terbatas contohnya emas, tembaga, nikel, perak, dll.",1
2,dengan beralih ke sumber energi alternatif dan menggunakan kekayaan alam dengan semaksimalnya.,1
2,alami dan buatan,1
2,reboisasi dan penghijauan,1
2,Gatau,0
2,"Reproduksi , siklus",5
2,Reboisasi hutan gundul & budidaya hewan ternak,1
2,Cara pembaharuan sumber daya alam dengan cara reboisasi dan daur ulang,1
2,Reboisasi dan pembibitan,1
2,Dengan cara reproduksi dan siklus,5
2,Dapat diperbarui dan tidak dapat diperbarui,1
2,bisa diperbarui dan tidak bisa diperbarui,1
2,Menggunakan teknologi atau mencari alternatif lain,1
2,dengan cara reproduksi dan siklus,5
2,dapat diperbarui dan tidak dapat diperbarui,1
2,menjaga dan melestarikannya,1
2,jika pohon atau hutan maka kita dapat melakukan reboisasi yaitu penanaman pohon kembali,1
2,reboisasi dan pengolahan limbah,1
2,"melakukan pertambangan didaerah yang sesuai, memanfaatkan air secukupnya",1
2,cara yang pertama yaitu pembaharuan pada sumber daya alam hayati dengan pengelolaan yang tepat,1
2,melakukan reboisasi pada lahan yang gundul dan penanaman ladang secara bergilir,1
2,Mengalihkan penggunaan sumber daya yang ingin diterbarukan ke sumber daya lain agar sumber daya yang lama dapat ter-regenerasi.Kemudian dengan,1
2,Menanam banyak pohon pohon dan menjaga kelestarian alam lainnya,1
2,1. reboisasi 2. penanaman secara bergilir,1
2,daur ulang dan pengawetan,1
2,dikembangkan dan dikelola,1
2,Reboisasi dan buffering,1
2,Alami dan buatan,1
2,"Hasil hutan, hasil pertambangan",1
2,Dikelola kembali atau di didaur ulang,1
2,organik dan anorganik,1
2,"melakukan reboisasi supaya tidak terjadi illegal logging, melakukan tebang pilih",1
2,Mencari energi alternatif dan menghemat sumber daya alam,1
2,Alami dan buatan,1
2,"pembaharuan sumber daya alam dilakukan dengan bio bio, seperti bio gas",1
2,pembaharuan sumber daya alam bisa dilakukan dengan cara reproduksi dan cara siklus,5
2,"pertama, pemanfaatan sumber energi anorganik. Kedua. Pemanfaatan energi berwawasan lingkungan.",1
2,Matahari & Air,1
2,Dua cara pembaharuan sumber daya alam yaitu dengan cara melakukan penghijauan kembali atau disebut reboisasi dan tidak melakukan penggundulan hutan secara seenaknya .,1
2,reboisasi dan melakukan penghijauan,1
2,Reboisasi dan mengembakbiakan tumbuhan serta hewan,2
2,"1.) Sumber daya alam yang dapat di  perbaharui, contoh : air, tanah, dan hewan.                  2.) Sumber daya alam yang tidak dapat di perbaharui, contoh : emas, tembaga, dan nikel.",1
2,Pembaharuan SDA dapat dilakukan dengan cara reboisasi dan menghemat pemakaian SDA,1
2,Pengolahan sumber daya alam dan mencari alternatif sumber daya alam.,1
2,sda terbarukan dan non terbarukan,1
2,Cara pembaharuan sumber daya alam dengan mencari sumber alternatif yang dapat ditemukan dengan mudah dan mengelola sumber daya alam dengan baik.,1
2,Dengan memproduksi kembali dan mencari alternatif dari sd yang ada,1
2,Sumber daya alam yang dapat diperbaharui dan tidak dapat diperbarui,1
2,Pembaruan dengan reproduksi dan siklus,5
2,"Reboisasi, Reduce, Reuse, Recycle:v",1
2,Dapat diperbarui dan tidak dapat diperbarui,1
2,"reboisasi, menjaga kelestarian alam",1
2,Reboisasi dan tidak melakukan eksploitasi berlebihan terhadap sumber daya alam,1
2,aduh lupa,0
2,Siklus dan reproduksi,5
2,a,0
2,Dengan cara mekanik dan kimiawi,1
2,"Reboisasi,  pelestarian alam",1
2,Reboisasi Dan penanaman ladang secara bergilir,1
2,"Reboisasi, dan digunakan secara bijak",1
2,Melalui reproduksi dan siklus.,5
2,Secara alam dan dengan bantuan manusia,1
2,Secara alami dan buatan,1
2,"Mengganti dengan bahan organik, pemakaian secukupnya",1
2,"pembaharuan dengan cara reproduksi. hal ini berlaku pada hewan dan tumbuhan, yang mana merupakan makhluk hidup yang dapat dikembangkan. namun, apabila pengelolaannya tidak tepat bisa saja menyebabkan punah  - pembaruan dengan adanya siklus. hal ini merujuk pada sumber daya air dan udara dimana terdapat suatu siklus yang secara otomatis atas mengalami pembaruan",5
2,Melestarikan dan menjaga lingkungan tempat sda tersebut berasal,1
2,"Melestarikan alam,  mencari energi alternatif pengganti",1
2,Reproduksi/ regenerasi dan siklus yg berulang cth. Air,1
2,iy,0
2,Perkembangbiakan (bereproduksi) dan pembaharuan siklus dalam ekosistem,5
2,Dengan izin Allah,0
2,reproduksi dan siklus,5
2,"melakukan reboisasi, menambah daerah resapan air",1
2,"melestarikan alam, menggunakan sumber daya alam  dengan efektif dan efisien",1
2,reproduksi dan siklus,5
2,hayati dan non hayati,1
2,dengan reproduksi contohnya buah buahan akan selalu tumbuh apabila terjadi reproduksi tanaman bisa reproduksi generatif dan juga vegetatif lalu pembaharuan sumber daya alam bisa dengan cara siklus seperti siklus air yang membuat air selalu tersedia untuk makhluk hidup.,5
2,Terbaru dan tak terbarukan,1
2,SDA terbaharukan dan tidak terbaharukan,1
2,"Mencari sumber daya alternatif, menjaga sumber daya saat ini",1
2,Dalam waktu singkat dan dalam waktu lama,1
2,"cara reproduksi, cara adanya siklus",5
2,Siklus dan reproduksi,5
2,reboisasi dan pelestarian lingkungan,1
2,Alami dan buatan,1
2,"mengganti dengan energi lain, melestarikan sumber daya tersebut",1
2,alami dan dengan bantuan manusia,1
2,Dengan menggunakan energi alternatif atau energi terbarukan,1
2,Menggunakan dengan selektif dan ikut berpartisipasi dalam kegiatan alam.,1
2,"Selektif dan tidak menggunakan dg boros,menghemat",1
2,pembaharuan cepat dan pembaharuan lama,1
2,Dapat diperbaharui dan tidak dapat diperbaharui.,1
2,"Konservasi sumber daya alam air, hayati (mangrove), serta material organik lainnya. Yg kedua tidak menggali minyak bumi secara berlebihan",1
2,sumber daya yang diperbarui dan tidak dapat diperbaruu,1
2,Melakukan penelitian tentang cadangan sumber daya alam yang bisa dikembangkan dan mengembangkan sumber daya alam potensial tersebut secara optimal.,1
2,Mekanik dan fisik,1
2,Siklus dan pelapukan,2
2,Dengan cara menggantikam tenaga yang tidak tergantikan dengan sumber tenaga yang tergantikan. Dan membuat teknologi ramah lingkungan sebagai pengganti teknologi listrik.,1
2,Alami dan buatan,1
2,reboisasi dan penutupan lubang bekas tambang,1
2,Reboisasi dan melestarikan kesuburan tanah dengan dipupuk.,1
2,"Membuat cagar alam / suaka margasatwa sebagai tempat perlindungan dan pelestarian flora dan fauna, serta membuat inovasi terhadap pembaharuan dan penggunaan energi matahari",1
2,"Yang pertama adalah Konservasi energi, dimana kita memanfaatkan energi yang tidak memimbulkan emisi seperti Pembangkit Listrik Tenaga Angin dan Air atau dengan Subtitusi Energi, yaitu dengan pelan mengganti enegi yang tak dapat diperbaharui sehingga energi yang dipakai dapat dibaharukan. Cara yang kedua adalah recycle dari bahan bahan yg sudah tidak dipakai seperti sampah dan limbah. Pemanfaatan ulang atau daur energi yang diambil dari limbah dan sampah yang masih dapat diambil energinya. Contohnya seperti pemanfaatan bensin destilasi plastik.",1
2,Sumber daya dapat diperbarui dan tidak dapat diperbarui,1
2,"Selektif, penanaman sumber daya, dan pengembangan sumber daya",1
2,Reboisasi dan tenaga surya,1
2,"Yang pertama ngga tau, yang kedua juga ngga tau",0
2,Cara pembaharuan SDA adalah alami dan buatan,1
2,reproduksi dan siklus,5
2,Sumber daya alam yang dapat diperbarui (renewable resources) dan sumber daya alam yang tidak dapat di perbarui (unrenewable resources),1
2,Menjaga kelestarian alam dan menghemat,1
2,Terdapat dua cara yaitu reproduksi dan siklus,5
2,Dengan cara alami dan buatan.,1
2,Dengan cara konservasi dan cagar alam,1
2,sda dapat diperbarui dan tidak dapat diperbarui,1
2,"Menanam kembali tumbuhan, menggunakan dengan bijak",1
2,Aku saintek,0
2,dengan cara reboisasi dan menggilir tanaman,1
2,Dengan cara mengembangkan lahan yang sudah ada dan dengan cara berganti lahan.,1
2,menjaga dan menghemat,1
2,Dengan menggunakan sumber daya alam secara bijak tidak mengeksploitasi nya,1
2,Bingung,0
2,Reproduksi dan siklus,5
2,"Menggunakan sumber daya alam secara selektif,Melakukan reboisasi pada lahan gundul, pengembangbiakan ,menjaga kelestarian alam",1
2,Pas,0
2,Dengan cara reproduksi dan siklus,5
2,menanam kembali hutan yang sudah gundul (rusak) dan menjaga ekosistem alam agar kembali seperti semula,1
2,Dengan cara daur ulang dan pemanfaatan dengan dikelola.,1
2,Pertama sumber daya haruslah digunakan dengan memanage isinya terlebih dahulu sebelum digunakan agar tidak cepat habis. Kedua sumber daya alam bersifat tidak tetap jadi sudah seharusnya mempersiapkan atau mencari sumber daya alam yang lain sebelum sumber daya yang digunakan habis sehingga dapat mengantisipasi terjadinya kehabisan sumber daya.,1
2,"Yang pertama, dengan melakukan eksplorasi alam sesuai dengan undang-undang yang berlaku, jadi bisa terkontrol dan tidak membahayakan lingkungan. Yang kedua dalam mengeksplorasi sumber daya alam hendaknya melakukannya dengan ramah lingkungan dan harus memperhatikan ekosistem lingkungan.",1
2,Konservasi dan penghematan,1
2,Sumber daya alam yang dapat diperbarui dan sumber daya alam yang tak dapat diperbarui,1
2,Pembaharuan dengan cara reproduksi dan pembaharuan dengan cara siklus.,5
2,"cara pembaruan sumber daya alam yaitu dengan cara menanamnya kembali  cthnya: sayur, ubi dan dengan cara reproduksi,mengembangbiak hewan dan tumbuhan",1
2,"Menjaga kelestarian alam, menghemat dan menghindari pemborosan dalam mengolah sumber daya alam",1
2,Pembaharuan jangka panjang dan jangka pendek.,1
2,Pembaharuan reproduksi dan Pembaharuan siklus,5
2,Pertama dengan cara daur ulang yang kedua dengan cara pembudidayaan.,1
2,"Memperbaiki hutan yang sudah rusak dengan cara penanaman kembali atau reboisasi,  menjaga hewan langka supaya tidak punah dan Menggunakan SDA sesuai kepentingan saja tidak mengunakan secara berlebihan karena ini sumber daya yang berasal dari alam jika habis tidak bisa diperbaharui lagi.",1
2,Secara reboisasi pada lahan yang gundul dan penanaman ladang secara bergilir,1
2,Pembaruan dengan produksi dan pembaruan dengan adanya siklus,4
2,"Alami,buatan",1
2,"Pembaruan dengan cara reproduksi yaitu untuk tumbuhan dan hewan dengan cara menciptakan hewan atau tumbuhan yang baru dan juga dengan pembaharuan siklus yaitu untuk seperti tanah,air,dan juga sebagainya dengan cara tidak mengulangi hal-hal yang membuat SDA kita rusak",5
2,Pembaharuan dengan cara reproduksi dan pembaharuan dengan adanya siklus,5
2,Reboisasi,1
2,"dengan cara mengembangkanya atau dengan kata lain tidak menelantarkan kekayaan tersebut,jadi kita harus memanfaatkan sumber daya alam tersebut",1
2,pembaharuan alami dan pembaharuan buatan,1
2,Di lestarikan dan di budidayakan,1
2,Dengan cara reproduksi dan siklus,5
2,Reproduksi dan siklus,5
2,Dengan melakukan penanaman kembali dan mendaur ulang,1
2,Sumber daya alam dapat diperbarui dan tidak dapat diperbaharui,1
2,Reproduksi dan siklus,5
2,"Pertama, menggunakan energi alternatif untuk pembangkit listrik. Kedua, melakukan kegiatan penanaman kembali atau reboisasi untuk mencegah terjadinya bencana alam.",1
2,dapat diperbaharui dan tidak sapat diperbaharui,1
2,"yang pertama dengan menggunakan reproduksi hewan dengan mereproduksi hewan maka sumber daya alam daging tidak akan habis dan akan terus ada dan yang kedua dengan siklus perubahan siklus pada angin,air dan udara juga harus di jaga dengan cara tidak mengotori laut atau pun mencemari udara dengan asap pabrik maupun kendaraan",5
