type-problem,jawaban,score
2,"primer terbentuk ketika pertumbuhan primer (memanjang), sekunder terbentuk saat pertumbuhan sekunder",3
2,tidak tahu,0
2,Meristem primer untuk pertumbuhan ke atas sedangkan meristem sekunder untuk pertumbuhan ke samping (perbesaran batang),4
2,Meristem primer yaitu perkembangan lurus dan meristem sekunder perkembangan akar daun batang,1
2,primer keatas sekunder kesamping,3
2,Perbedaannya pada fungsi,1
2,"Primer: Jaringan ada di ujung akar , ujung batang, ujung daun. Sekunder : pertumbuhan ke arah samping",4
2,"meristem primer itu yang utama, kalau meristem sekunder itu yang gak utama.",1
2,"Meristem primer bisa ditemukan di ujung-ujung tanaman, misalnya akar dan batang. Sedangkan meristem sekunder biasanya ditemukan di kambium dan kambium gabus. Adanya meristem primer menyebabkan tumbuhan tumbuh meninggi (ke atas atau ke bawah), sedangkan meristem sekunder menyebabkan tanaman tumbuh ke samping. Meristem primer ditemukan pada tumbuhan dewasa yang masih aktif membelah, sedangkan meristem seekunder terbentuk dari meristem primer yang kemudian menjadi meristematis.",4
2,"Meristem itu apa sih, jaringan tumbuhan yang gunanya buat apa.",0
2,"meristem primer digantikan meristem sekunder, meristem primer lebih di permukaan",1
2,"meristem primer tumbuh ke atas, meristem sekunder tumbuh menyamping",3
2,gatau,0
2,2,0
2,"Jaringan meristem primer mengatur pertumbuhan tumbuhan memanjang ataupun membesar, sedangkan jaringan meristem sekunder mengatur pembesaran pada tubuh tumbuhan contohnya penebalan dinding pada batang",3
2,meristem primer telibat dalam pertumbuhan primer sedangkan meristem sekunder terlibat dalam pertumbuhan sekunder,2
2,"Meristem primer terdapat pada ujung tumbuhan untuk pertumbuhan panjang/tinggi , sedangkan meristem sekunder terdapat pada batang tumbuhan untuk pertumbuhan kesamping/ memperbesar batang",5
2,Meristem sekunder terletak pada pinggir batang sedangkan meristem primer terletak ditengah batang,1
2,"Meristem primer pertumbuhan yang arahnya keatas, memanjang, membuat ukuran tanaman tinggi sedangkan meristem sekunder pertumbuhan kesamping membuat batang tanaman membesar contohnya pertumbuhan kambium",5
2,Meristem primer terletak di ujung-ujung batang,2
2,Meriatem primer untuk pertumbuhan keatas. Meristem sekunder untuk pertumbuhan kesamping.,3
2,Sementara aktifitas meristem sekunder menjadikan batang tumbuh MEMBESAR bukan memanjang. Meristem Primer merupakan meristem meristem yang terdiri dari sel sel embrionik. ... Sementara meristem sekunder adalah meristem yang asalnya dari jaringan dewasa contohnya kambium dan juga kambium gabus.,5
2,"meristem primer untuk pertumbuhan panjang, meristem sekunder pertumbuhan atau pembesaran diameter",4
2,Meristem primer berada di paling ujung batang tanaman sedangkan meristem sekunder berada dibawah meristem primer,1
2,Meristem Primer merupakan meristem meristem yang terdiri dari sel sel embrionik. Sel sel tersebut senantiasa aktif membelah sehingga menyebabkan pertumbuhan memanjang. Sementara meristem sekunder adalah meristem yang asalnya dari jaringan dewasa contohnya kambium dan juga kambium gabus. Kambium ini aktif membelah sehingga menyebabkan batang bertambah besar.,5
2,Meristem primer untuk pertumbuhan ke atas sedangkan meristem sekunder untuk pertumbuhan ke samping.,3
2,"Meristem primer menjadikan batang dan akar tumbuh memanjang, semenara meristem sekunder menjadikan batang tumbuh membesar bukan memanjang",5
2,meristem primer tumbuh keatas memanjang dan terjadi pada ujung akar dan ujung batang sedangkan meristem sekunder tumbuh melebar kesamping dan terjadi pada bagian kambium,5
2,"Perbedaannya, jika meristem primer batanganya tumbuh memanjang sedangkan meristem sekunder batangnya tumbuh melebar",4
2,meristem primer hanya dimiliki tumbuhan monokotil dan meristem sekunder hanya dimiliki tumbuhan dikotil yang mempunyai kambium.,1
2,"Meristem primer adalah meristem yang aktif membelah di ujung tanaman(bagian pucuk daun dan akar),  sedangkan meristem sekunder adalah meristem yang membelah di bagian kortek batang dan menyebabkan pertumbuhan kambium batang.",4
2,"Meristem primer menyebabkan pertumbuhan primer pada tumbuhan yang ditandai dengan pertumbuhan memanjang pada batang dan akar, sedangkan meristem sekunder menyebabkan pertumbuhan sekunder pada tumbuhan yang ditandai dengan pertambahan diameter batang karena terbentuknya lingkaran tahun akibat aktivitas kambium",5
2,Maristem primer untuk saat pertumbuhan sEdangkan m sekunder untuk perkembangan,1
2,Meristem primer menyebabkan pertumbuhan primer dan meristem sekunder menyebabkan pertumbuhan sekunder,3
2,Meristem primer adalah jaringan pertumbuhan yang mengacu pada pertumbuhan tinggi tanaman sedangkan meristem sekunder lebih mengacu pada pertambahan diameter batang,5
2,"Meristem primer ditandai dengan pertumbuhan yang mengarah ke atas, seperti memanjang, Sedangkan meristem sekunder ditandai dengan pertumbuhan yang melebar .",4
2,"Primer pembelahan sel ke atas, sekunder ke samping",4
2,"Meristem primer akan membelah secara horizontal , sedangkan meristem sekunder adalah pembelahan membentuk sel sel diferensiasi atau pembelahan",1
2,meristem primer tumbur memanjang sedangkan sekunder tumbuh melebar atau kesmping,4
2,Meristem primer merupakan jaringan yg aktif membelah untuk pertumbuhan vertikal/memanjang ada di apikal/pucuk sedangkan meristem sekunder adl jar. Yg aktif mmbelah untuk memperbesar secara horizontal/tebal berada di kambium,5
2,A,0
2,Meristem primer menjadikan akar tumbuh memanjang sedangkan meristem sekunder menjadikan batang tumbuh membesar,4
2,Primer=menambah tinggi sekunder=menambah lebar batang,4
2,Meristem primer berasal dari jaringan embrional yang membelah secara mitosis.sedangkan meristem sekunder berasal dari jaringan dewasa yang sel2 nya telah berkembang lebih lanjut,4
2,Meristem primer menjadikan batang memanjang sedangkan meristem sekunder menjadikan batang menjadi membesar,4
2,meristem primer adalah jaringan muda yang berasal dari perkembangan sel sel embrionik. meristem sekunder adalah jaringan dewasa yang telah berhenti pertumbuhannya tetapi menjadi embrional kembali,4
2,"Meristem primer menyebabkan tumbuhan bertambah tinggi, sedangkan meristem sekunder menyebabkan tanaman bertumbuh besar.",4
2,Meristem primer berubah menjadi meristem sekunder,1
2,"Meristem primer meripakan gabungan dari sel yang aktif membelah, sedangkan meristem sekunder terdiri dari sel yang terdapat pada kambium",4
2,Meristem primer itu jenis meristem yang berperan lebih daripada meristem sekunder.,1
2,Primer,0
2,Meristem primer tumbuh memanjang kalau meristem sekunder tumbuh membesar,3
2,Ga tau,0
2,meristem primer menambah panjang batang tumbuhan sedangkan meristem sekunder menambah lebar batang tanaman,4
2,"Primer aktif membelah di semua tanaman, sekunder hanya di tanaman dikotil",1
2,Lupa,0
2,Meristem primer aktif membelah dan meristem sekunder perkembangan,1
2,"Menristek primer membuat akar dan batang tumbuh memanjang sedangkan meristem sekunder membuat Batang membesar, meristem primer dari sel sel embrionik sedangkan meristem sekunder dari jaringan dewasa seperti kambium",5
2,Meristem primer untuk pertumbuhan primer dan meristem sekunder untuk pertumbuhan sekunder,3
2,Meristem primer merupakan aktivis memanjang sedangkan sekunder merupakan aktivis membesar,3
2,meristem primer akan membentuk epidermis. meristem sekunder akan membentuk tudung akar,1
2,Meristem primer adalah jaringan bawah kulit yang berfungsi untuk melindungi kulit dari sinar matahari sedangkan meristem sekunder berfungsi untuk melindungi dari luka,1
2,Meristem primer merupakan meristem yang mengalami pertambahan panjang sedangkan meristem sekunder merupakan meristem yang mengalami pertambahan besar,3
2,Meristem primer yaitu meristem yang mengalami perpanjangan sedangkan meristem sekunder yang mengalami pelebaran diameter,4
2,"Aktivitas pertumbuhan pada meristem primer adalah pertambahan panjang, sedangkan pada meristem sekunder pertambahan besar atau lebar",3
2,"meristem primer berfungsi untuk tempat pembelahan sel, sedangkan meristem sekunder tempat terjadinya pemanjangan atau elongasi sel",1
2,"Meristem primer menyebabkan pertumbuhan ke atas, dan biasanya terdapat pada ujung akar atau batang.sedangkan meristem Sekunder menyebabkan pertumbuhan kesamping atau pertumbuhan cabang batang.",2
2,"meristem primer berada di ujung akar, meristem sekunder berada di ujung daun sepertinya",1
2,"Meristem primer akan membentuk jaringan yang terdiferensiasi, sedangkan meristem sekunder cenderung kepada jaringan muda",1
2,.,0
2,Meristem primer adalah jaringan apikal akar atau apikal batang yang aktif membelah. Meristem sekunder adalah sel meristem yang telah mengalami elongasi ataupun diferensiasi,4
2,Aktifitas meristem primer menjadikan batang juga akar tumbuh MEMANJANG. Sementara aktifitas meristem sekunder menjadikan batang tumbuh MEMBESAR bukan memanjang.,3
2,"Meristem primer merupakan jaringan muda yang bersal dari embriotik, sedangkan sekunder jaringan yg masih aktif membelah",3
2,Meristem primer adalah awal sedangkan skunder adalah tahap berikutnya,1
2,"Perbedaannya adalah meristem primer membantu memanjangkan akar dan batang, sedangkan meristem sekunder membantu tumbuh batang secara menyamping.",4
2,Meristem primer adalah sel tumbuhan yang masih aktif membelah yang terdapat di ujung akar dan ujung batang. Meristem sekunder adalah sel tumbuhan yang tidak aktif membelah dan menjadi kulit,4
2,Meristem primer adalah bagian yang bertumbuh memanjang sedangkan meristem sekunder melebar,3
2,Primer berasal dari embrional kalo sekunder berasal dari jaringan dewasa,4
2,"Primer berfungsi untuk pemanjangan, sekunder bertambah ukuran/pelebaran",3
2,"Kalo primer itu tunggal ,kalo sekunder itu campuran",0
2,jaringan meristem primer adalah jaringan yang asalnya dari perkembangan sel sel embrionik atau sel muda yg masih aktif membelah. sedangkan meristem sekunder berasal dari perkembangan jaringan dewasa yang sudah tidak tumbuh namun kembali menjadi embrional,2
2,Meristem primer adalah meristem yang terdiri dari sel-sel embrionik. Meristem sekunder adalah meristem yang berasal dari jaringan dewasa,5
2,"Meristem Primer merangsang pemanjangan batang akar dan daun, sedangkan meristem sekunder merangsang penebalan atau pembesaran batang tumbuhan.",4
2,Meristem primer menjadikan tanaman tumbuh tinggi sedangkan meristem sekunder menjadikan tanaman tumbuh lebar kesandung adanya kambium,3
2,Aktifitas meristem primer menjadikan batang juga akar tumbuh MEMANJANG. Sementara aktifitas meristem sekunder menjadikan batang tumbuh MEMBESAR.,4
2,Aktifitas meristem primer menjadikan batang juga akar tumbuh memanjang. Sementara aktifitas meristem sekunder menjadikan batang tumbuh jadi besar bukan memanjang.,3
2,"Meristem primer terletak diujung akar dan Barang serta berguna untuk pertumbuhan secara memanjang (vertikal). Sementara itu, meristem sekunder berada pada lapisan kambium serta digunakan untuk pertumbuhan secara melebar (horizontal).",5
3,"Masa pembentukan biji, dipengaruhi oleh kadar udara suatu tempat dan nutrisi dari tanaman itu sendiri",2
3,Tidak tau,0
3,Masa penetapan/penempatan biji pada bakal buah dipengaruhi oleh adanya perkembangbiakan,1
3,Pengembangan suhu,1
3,Berhentinya metabolisme dan pertumbuhan dalam biji. Yg mempengaruhi adalah kondisi lingkungan yang buruk atau tidak mendukung,3
3,Yang dimaksud dengan dormansi biji adalah berhentinya kegiatan metabolisme atau pertumbuhan di dalam biji. Yang mempengaruhi dormasi yaitu kondisi lingkungan yang buruk atau tidak mendukung terjadinya metabolisme dan pertumbuhan pada biji.,3
3,"berhentinya metabolisme pada tumbuhan, penyebabnya adalah lingkungan yang buruk. kurangnya air, asupan nutrisi biji kurang",3
3,masa tidur atau istirahat(dorman)dipengaruhi oleh air dan kelembapan,3
3,"Kelembapan udara, air, cahaya matahari.",2
3,Masa istirahat biji. Dipengaruhi oleh suhu dan air,3
3,Masa tumbuh biji,1
3,"Berhentinya metabolisme di dalam biji, pengaruhnya oleh lingkungan",2
3,Masa dimana biji belum berkecambah serta dipengaruhi oleh hormon ABA dan giberelin,3
3,-,0
3,-,0
3,"Masa biji menetap, yang mempengaruhi kondisi tanah, kadar air, dan suhu",2
3,kondisi lingkungan yang buruk atau tidak mendukung terjadinya metabolisme dan pertumbuhan pada biji.,2
3,Domisili biji,0
3,Yaitu berhentinya kegiatan metabolisme di dalam biji sedangkan yang mempengaruhi adalah kondisi lingkungan yang tidak mendukung pertumbuhan pada biji,3
3,"Masa tidur biji, dimana biji belum tumbuh menjadi tanaman",2
3,"Masa dimana biji memerlukan banyak air, yang mempengaruhi adalah air dan hormon auksin.",2
3,biji dalam keadaan istirahat disebabkan oleh minimnya air di lingkungan biji tersebut,3
3,"Masa saat biji mengalami pertumbuhan dari perkecambahan hingga menjadi tumbuhan utuh. Dipengaruhi oleh adanya air, nutrisi yang cukup dan tempat yang sesuai.",1
3,Masa domisili biji yaitu masa dimana biji akan dilakukan penanaman,1
3,"Domisili biji adalah proses dorman (istirahat) biji ketika akan mengalami proses pertumbuhan lebih lanjut dari biji namun kondisi lingkungan yang kurang menguntungkan. Faktor berupa nutrisi dan kadar air, oksigen, lingkungan.",3
3,Yaitu kegiatan berhentinya metabolisme dalam biji dan dipengaruhi oleh lingkungan yang buruk,2
3,Keberadaan pertumbuhan di dalam biji.,1
3,Pas,0
3,Saya tidak tau,0
3,"Dormansi biji yaitu kondisi biji yang masih hidup tetapi tidak aktif, berada dalam kondisi kering(kelembabannya kurang) dan tidak dapat(gagal) berkecambah selama periode waktu tertentu lantaran faktor internal biji.",3
3,masa domisili biji adalah berhentinya kegaitan metabolisme atau pertumbuhan biji penyebabnya adalah lingkungan yang buruk,3
3,Saya kurang tau kak,0
3,Tidak tau,0
3,Pertumbuhan dalam biji. Dipengaruhi oleh lingkungan,1
3,Masa perumbuhan biji. Sumber makanan,1
3,Pengaruhnya yaitu ketersediaan air yang cukup,1
3,.,0
3,masa dimana air masuk kedalam biji sehingga kulit biji terlepas,1
3,"yaitu masa saat biji berhenti bertumbuh dan berhentinya metabolisme dalam biji, yang mempengaruhi adalah lingkungan yang buruk dan tidak cocok untuk terjadinya pertumbuhan biji tersebut",3
3,Bijinya ngumpulin energi. Gas giberelin,2
3,"Tersebarnya biji dari tumbuhan asalnya ke tempat yang jauh dari tumbuhan asal. Hal yang mempengaruhi yaitu arah angin, terbawa binatang",1
3,tidak tahu,0
3,Masa ketika biji tidak membelah atau masa rehat. Yang mempengaruhi biji mengalami dormansi karena lingkungan. Bila biji menemukan lingkungan yang baik maka domisili biji akan berakhir,2
3,"Yang saya tahu yaitu masa dormansi, yaitu masa dimana biji tidak mengalami pertumbuhan atau dalam fase istirahat. Disebabkan oleh suhu sekitar, kadar air, cuaca, dan sinar matahari",4
3,Tak tau pa,0
3,masa tidur biji dimana saat itu biji tidak melalukan metabolisme sehingga pada masa ini biji dapat dimakan dalam bentuk biji bukan kecambah.,2
3,Masa domisili biji ialah seberapa lama biji berkembang sebelum dapat untuk ditanam,1
3,Yang dimaksud dengan dormansi biji adalah berhentinya kegiatan metabolisme atau pertumbuhan di dalam biji. Yang mempengaruhi adalah lingkungan yang buruk,3
3,"Dormansi biji adalah masa peristirahatan biji, yang memengaruhi dormansi adalah kelembaban, suhu, dan lingkungan",3
3,"Dormisili biji adalah kondisi biji yang masih hidup tetapi tidak aktif, berada dalam kondisi kering(kelembabannya kurang) dan tidak dapat(gagal) berkecambah selama periode waktu tertentu karena faktor internal biji",3
3,berhentinya kegiatan metabolisme atau pertumbuhan di dalam biji. Timbul lah asam absisat yang memperhambat pertumbuhan biji.1.,3
3,Masa dimana biji tidak mengalami perkembangan. Air,3
3,Domisili biji adalah biji yang dapat tumbuh yang mempengaruhi adalay kelembapan udara,1
3,"Berhentinya kegiatan metabolisme atau pertumbuhan pada biji, yg mempengaruhi nya yaitu kondisi lingkungan yang buruk",2
3,Domisili biji adalah berhentinya kegiatan metabolisme atau pertumbuhan dalam biji. Yang mempengaruhinya adalah kondisi lingkungan yang buruk.,2
3,dormansi biji adalah berhentinya kegiatan metabolisme atau pertumbuhan di dalam biji. Dan dipengaruhi oleh kondisi lingkungan yang buruk atau tidak mendukung terjadinya metabolisme dan pertumbuhan pada biji.,2
3,Yang dimaksud dengan dormansi biji adalah berhentinya kegiatan metabolisme atau pertumbuhan di dalam biji.     Penyebab dormasi yaitu kondisi lingkungan yang buruk atau tidak mendukung terjadinya metabolisme dan pertumbuhan pada biji.     Kondisi lingkungan yang buruk ini akan memicu munculnya hormon asam absisat.,3
3,"Masa biji untuk menjadu kecambah, yang mempengaruhi iklim, cuaca, kondisi tanah(banyak nutrisi apa tidak), banyaknya air",2
3,masa berakhirnya suatu biji tetapi tidak mati karena biji tidak menyerap air dan yang mempengaruhinya adalah air karena kalau biji tidak menyerap selama masa dormansi biji akan mati,1
3,Berhentinya kegiatan metabolisme biji. Yang disebabkan oleh kurangnya dukungan oleh lingkungan.,2
3,Masa domisili biji merupakan masa tumbuhnya biji,1
